id,IDBuilding,NormalizedId,PBGID,CivilizationAbbreviation,CivilizationSlug,CivilizationAttributeName,ObjectId,ObjectName,ObjectNameType,ObjectDescription,BaseId,Name,AttributeName,Description,AvaiableAgeId,Hitpoints,Food,Gold,Wood,Stone,AgeId,VizierPoint,OliveOil,Total,Supply,Armor,Weapon,Aoe4AnalyticsGameVersion,Aoe4ReplayApiVersion,Aoe4ReplayApiBuild,Aoe4WorldAppVersion,Aoe4WorldAppDataChecksum,Aoe4WorldMajorVersion,Aoe4WorldDataRepositoryGitCommitHash
287,286,,2694641,je,jeannedarc,french_ha_01,royal-institute-3,Royal Institute,building,Houses unique technologies. Research is -30% cheaper here and ignores Age requirements.,royal-institute,Royal Institute,building_landmark_age3_le_grande_university_fre_ha_01,Houses unique technologies. Research is -30% cheaper here and ignores Age requirements.,3,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
288,287,,2364827,je,jeannedarc,french_ha_01,school-of-cavalry-1,School of Cavalry,building,Acts as a Stable. All of your stables produce units +20% faster.,school-of-cavalry,School of Cavalry,building_landmark_age1_casernes_centrales_fre_ha_01,Acts as a Stable. All of your stables produce units +20% faster.,1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
289,288,,6121427,je,jeannedarc,french_ha_01,siege-workshop-3,Siege Workshop,building,Produces siege engines and powerful gunpowder units.,siege-workshop,Siege Workshop,building_unit_siege_control_fre_ha_01,Produces siege engines and powerful gunpowder units.,3,2100,0,0,300,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
290,289,,3530678,je,jeannedarc,french_ha_01,stable-2,Stable,building,Produces cavalry military units.,stable,Stable,building_unit_cavalry_control_fre_ha_01,Produces cavalry military units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
291,290,,5396352,je,jeannedarc,french_ha_01,stone-wall-2,Stone Wall,building,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",stone-wall,Stone Wall,building_defense_wall_fre_ha_01,"Sturdy wall that cannot be attacked by torches. 
Units on walls take 25% less damage from ranged attacks, 50% less damage from siege attacks, and their range is increased by +2.",2,3000,0,0,0,25,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
292,291,,5960907,je,jeannedarc,french_ha_01,stone-wall-gate-2,Stone Wall Gate,building,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",stone-wall-gate,Stone Wall Gate,building_defense_wall_gate_fre_ha_01,"Heavy defensive gate. Must be built on a Stone Wall segment.
Infantry can use the gate to access the top of the walls.",2,3000,0,0,0,50,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
293,292,,3329586,je,jeannedarc,french_ha_01,stone-wall-tower-2,Stone Wall Tower,building,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",stone-wall-tower,Stone Wall Tower,building_defense_tower_fre_ha_01,"Heavy defensive tower that fires a springald. Must be built on a Stone Wall segment.
Infantry can use the tower to access the top of the walls.",2,3000,0,0,0,300,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
294,293,,3209472,je,jeannedarc,french_ha_01,town-center-2,Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",town-center,Town Center,building_town_center_fre_ha_01,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Non-Capital Town Centers can't detect stealth or disguises.",2,2500,0,0,400,350,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
295,294,,3749500,je,jeannedarc,french_ha_01,university-4,University,building,Houses advanced technology that benefit the civilization.,university,University,building_tech_university_control_fre_ha_01,Houses advanced technology that benefit the civilization.,4,2100,0,0,450,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
296,295,,2950634,ma,malians,malian,archery-range-2,Archery Range,building,Produces ranged infantry units.,archery-range,Archery Range,building_unit_ranged_mal,Produces ranged infantry units.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
297,296,,2273971,ma,malians,malian,barracks-1,Barracks,building,Produces melee infantry units.,barracks,Barracks,building_unit_infantry_mal,Produces melee infantry units.,1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
298,297,,2555383,ma,malians,malian,blacksmith-2,Blacksmith,building,Houses technology to improve infantry and cavalry.,blacksmith,Blacksmith,building_tech_unit_infantry_mal,Houses technology to improve infantry and cavalry.,2,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
299,298,,2473091,ma,malians,malian,capital-town-center-1,Capital Town Center,building,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",capital-town-center,Capital Town Center,building_town_center_capital_mal,"All Resources can be dropped off here. Produces Villagers, Scouts, and increases your maximum Population. Adds additional attacks while garrisoned.
Capital Town Centers can detect units stealth or disguises.",1,7000,0,0,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
300,299,,2074126,ma,malians,malian,cattle-ranch-2,Cattle Ranch,building,Cattle garrisoned in this ranch generate +25 Food per minute. This value is increased by the food upgrades.,cattle-ranch,Cattle Ranch,building_econ_ranch_mal,Cattle garrisoned in this ranch generate +25 Food per minute. This value is increased by the food upgrades.,2,500,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
301,300,,2471152,ma,malians,malian,dock-1,Dock,building,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",dock,Dock,building_unit_naval_mal,"Produces naval units.
Automatically repairs nearby damaged naval units.
Capable of holding up to three Fishing Ships.",1,1750,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
302,301,,2062447,ma,malians,malian,farimba-garrison-2,Farimba Garrison,building,"Enlist one of three units to enhance your roster: the Mansa Musofadi, Mansa Javelineer, or Freeborn Warrior. Another unit can be enlisted in the Imperial Age.",farimba-garrison,Farimba Garrison,building_landmark_age2_landmarkd_control_mal,"Enlist one of three units to enhance your roster: the Mansa Musofadi, Mansa Javelineer, or Freeborn Warrior. Another unit can be enlisted in the Imperial Age.",2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
303,302,,2353485,ma,malians,malian,farm-1,Farm,building,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",farm,Farm,building_resource_farm_mal,"Harvestable Food source. Use a Villager to gather Food from the Farm.
Only one Villager can work each Farm.",1,300,0,0,75,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
304,303,,2063110,ma,malians,malian,fort-of-the-huntress-3,Fort of the Huntress,building,"Acts as a Keep that shoots poison arrows. Infantry units nearby the Landmark enter Stealth for 30 seconds.
Musofadi Warriors and Musofadi Gunners gain First Strike, dealing more damage when breaking Stealth with an attack.",fort-of-the-huntress,Fort of the Huntress,building_landmark_age3_landmarkf_mal,"Acts as a Keep that shoots poison arrows. Infantry units nearby the Landmark enter Stealth for 30 seconds.
Musofadi Warriors and Musofadi Gunners gain First Strike, dealing more damage when breaking Stealth with an attack.",3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
305,304,,2062448,ma,malians,malian,grand-fulani-corral-2,Grand Fulani Corral,building,Nearby cattle provide 20 Food per minute.,grand-fulani-corral,Grand Fulani Corral,building_landmark_age2_landmarkc_control_mal,Nearby cattle provide 20 Food per minute.,2,5000,1200,600,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
306,305,,2058992,ma,malians,malian,great-mosque-4,Great Mosque,building,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,great-mosque,Great Mosque,building_wonder_age4_great_mosque_control_mal,Build and defend a Wonder to secure victory. Rival civilizations will be aware of its construction and seek to destroy it.,4,5000,5000,5000,5000,5000,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
307,306,,2062635,ma,malians,malian,griot-bara-3,Griot Bara,building,"Begin a festival for 300 Gold, providing global enhancements to Food gather rates, unit production speeds, or damage of torches and siege attacks. One festival may be active at a time.",griot-bara,Griot Bara,building_landmark_age3_landmarke_mal,"Begin a festival for 300 Gold, providing global enhancements to Food gather rates, unit production speeds, or damage of torches and siege attacks. One festival may be active at a time.",3,5000,2400,1200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
308,307,,2357589,ma,malians,malian,house-1,House,building,Increases your maximum Population by 5. Malian Houses cost half as many resources as standard.,house,House,building_house_mal,Increases your maximum Population by 5. Malian Houses cost half as many resources as standard.,1,500,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
309,308,,2675396,ma,malians,malian,keep-3,Keep,building,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,keep,Keep,building_defense_keep_mal,Heavy garrison and defensible position. Can be upgraded with weaponry. Adds additional attacks while garrisoned.,3,5000,0,0,0,900,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
310,309,,2298920,ma,malians,malian,lumber-camp-1,Lumber Camp,building,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,lumber-camp,Lumber Camp,building_econ_wood_mal,Villagers can drop off Wood at this building. Houses technologies to improve Wood gathering.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
311,310,,2666464,ma,malians,malian,madrasa-4,Madrasa,building,Houses advanced technology that benefit the civilization.,madrasa,Madrasa,building_tech_university_mal,Houses advanced technology that benefit the civilization.,4,2100,0,0,450,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
312,311,,2063107,ma,malians,malian,mansa-quarry-2,Mansa Quarry,building,Generates 75 Gold per minute. Can be toggled to generate Stone instead.,mansa-quarry,Mansa Quarry,building_landmark_age1_landmarkb_mal,Generates 75 Gold per minute. Can be toggled to generate Stone instead.,2,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
313,312,,2956170,ma,malians,malian,market-2,Market,building,Allows the buying and selling of resources and produces the Trader.,market,Market,building_econ_market_mal,Allows the buying and selling of resources and produces the Trader.,2,1000,0,0,100,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
314,313,,2610685,ma,malians,malian,mill-1,Mill,building,"Villagers can drop off Food at this building. Houses technologies to improve Food gathering.
Produce Cattle which can be harvested for Food by Villagers or garrisoned within Cattle Ranches for Food over time.",mill,Mill,building_econ_food_mal,"Villagers can drop off Food at this building. Houses technologies to improve Food gathering.
Produce Cattle which can be harvested for Food by Villagers or garrisoned within Cattle Ranches for Food over time.",1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
315,314,,2591277,ma,malians,malian,mining-camp-1,Mining Camp,building,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,mining-camp,Mining Camp,building_econ_mining_camp_mal,Villagers can drop off Stone and Gold at this building. Houses technologies to improve mining.,1,750,0,0,50,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
316,315,,2812705,ma,malians,malian,mosque-3,Mosque,building,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",mosque,Mosque,building_unit_religious_mal,"Produces religious units and houses religious technologies. Starting in the Castle Age (III), religious units can pick up Relics and place them in this building to generate Gold.",3,2100,0,0,200,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
317,316,,2194705,ma,malians,malian,palisade-gate-1,Palisade Gate,building,Light defensive gate. Must be built on a Palisade Wall segment.,palisade-gate,Palisade Gate,building_defense_palisade_gate_mal,Light defensive gate. Must be built on a Palisade Wall segment.,1,1250,0,0,25,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
318,317,,2164399,ma,malians,malian,palisade-wall-1,Palisade Wall,building,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",palisade-wall,Palisade Wall,building_defense_palisade_mal,"Light defensive wall for quickly fortifying an area.
Initially costs 21 Wood, with each additional section costing 7 Wood.",1,1250,0,0,7,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
319,318,,2067413,ma,malians,malian,pit-mine-1,Pit Mine,building,"Must be built on a Gold Vein.
Mines 35 Gold per minute without depleting the deposit. If a deposit has been depleted, the Pit Mine can be re-placed on exhausted Gold Veins.",pit-mine,Pit Mine,building_open_pit_mine_small_mal,"Must be built on a Gold Vein.
Mines 35 Gold per minute without depleting the deposit. If a deposit has been depleted, the Pit Mine can be re-placed on exhausted Gold Veins.",1,1500,0,0,150,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
320,319,,2063101,ma,malians,malian,saharan-trade-network-1,Saharan Trade Network,building,"Acts as a Toll Outpost that comes with Defensive Javelin Emplacement researched. Unlocks Javelin Emplacement for Outposts.
All Traders and Trade Ships taxed will generate Food equal to the taxed Gold at this Landmark. All other Toll Outposts will generate 50% of taxed Gold as Food.",saharan-trade-network,Saharan Trade Network,building_landmark_age1_landmarka_mal,"Acts as a Toll Outpost that comes with Defensive Javelin Emplacement researched. Unlocks Javelin Emplacement for Outposts.
All Traders and Trade Ships taxed will generate Food equal to the taxed Gold at this Landmark. All other Toll Outposts will generate 50% of taxed Gold as Food.",1,5000,400,200,0,0,,0,0,,0,,,v4.0.0-build:2638,4.0.0,2638,2638,1211620643,0,76c0b81b2319339930f90189c55e8cb588923699
